Final_ID,Raw_ID,Candidate_ID,Requirement_Text,Predicted_Requirement_Type,Confidence_Score,Probability_Functional_Requirement,Probability_Operability,Probability_Performance,Probability_Security,Probability_Usability,Human_Decision,Hierarchy_ID
349,905,CAND_905,The mechanical functions of the space segment element shall be tested under the specified operating conditions as a major input to verify that they conform to the specified performance.,Functional Requirement,0.5058497927691612,0.5058497927691612,0.3147673276489028,0.10252584218083347,0.03565107590025982,0.04120596150084274,Not Reviewed,2
350,908,CAND_908,"For all mechanical operations that can be disturbed by Earth’s gravity field, suitable ground support fixtures shall be employed to enable operation and evaluation of the devices.",Functional Requirement,0.8147222807331378,0.8147222807331378,0.10352338858612105,0.05601753298545138,0.013805379671129912,0.011931418024159927,Not Reviewed,3
351,909,CAND_909,"If, for test limitation reason, the function cannot be tested at space segment element level, alternative verification method, that can include test at a lower level, shall be proposed for customer approval.",Functional Requirement,0.80997787006117,0.80997787006117,0.08269500271944903,0.03289452867168025,0.05582126778521403,0.018611330762486736,Not Reviewed,4
352,910,CAND_910,Mechanical functional verification shall be performed prior and subsequent to environmental test campaign.,Functional Requirement,0.5484659456889796,0.5484659456889796,0.27044255583640026,0.024581561954152842,0.05718571497498466,0.09932422154548269,Not Reviewed,4
353,912,CAND_912,Electrical functional tests shall verify that the electrical functions of the space segment element can be performed under the specified operating conditions with the specified performance.,Functional Requirement,0.48422689200254193,0.48422689200254193,0.3220030571947917,0.1264310517232991,0.02256730639020348,0.044771692689163665,Not Reviewed,4
354,913,CAND_913,The following protection functions shall be tested: 1.,Functional Requirement,0.6953928303593223,0.6953928303593223,0.1554930656840298,0.026558627357086632,0.09623956151456314,0.026315915084998098,Not Reviewed,4
355,915,CAND_915,"During the electrical functional tests, all components shall be operated, including redundant space segment equipment and paths, taking into account the type of redundancy (e.g.",Functional Requirement,0.7880069279638823,0.7880069279638823,0.13807385073485653,0.020652886007726197,0.023086673903154404,0.030179661390380492,Not Reviewed,3
356,917,CAND_917,NOTE Pyrotechnic devices are replaced by simulators that can be energized and monitored.,Functional Requirement,0.790251441725905,0.790251441725905,0.06291793054344072,0.023386618950587322,0.0695325360506736,0.053911472729393416,Not Reviewed,3
357,918,CAND_918,"For cross‐strapped configurations, requirements for testing shall be agreed with the customer.",Functional Requirement,0.853327305639352,0.853327305639352,0.040358369124860974,0.02876595135250415,0.04512221191519035,0.032426161968092546,Not Reviewed,4
358,920,CAND_920,All TM/TC shall be tested with the actual data base used for operations.,Operability,0.48991869361634527,0.24808175365632948,0.48991869361634527,0.012940792708466334,0.22549788899306397,0.02356087102579486,Not Reviewed,4
359,921,CAND_921,"It shall be verified that autonomous functions are performed when the defined conditions, for which they are designed, are present.",Functional Requirement,0.605240634427965,0.605240634427965,0.1790403276305858,0.05495535568321702,0.07913418716070103,0.08162949509753108,Not Reviewed,4
360,922,CAND_922,Any triggering of an autonomous action not in line with the conditions for which they are designed shall be tracked as an anomaly.,Functional Requirement,0.6085590299830845,0.6085590299830845,0.16324629228186138,0.05480746902602031,0.04432736075034891,0.1290598479586849,Not Reviewed,4
361,923,CAND_923,Autonomous lockout or shutdown sequences shall be verified to ensure that they do not adversely affect other system operations during or subsequent to the intended lockout or shutdown.,Security,0.7564412520389935,0.16799065743659272,0.027372559915348316,0.03388338698785531,0.7564412520389935,0.014312143621210227,Not Reviewed,1
362,924,CAND_924,"For non‐regulated bus, one subset of functional tests, which is subject to agreement between customer and supplier, shall be run at both the minimum and maximum bus voltage level.",Operability,0.3470438833169537,0.29952683601132524,0.3470438833169537,0.18320129746667196,0.13472358732890902,0.035504395876139974,Not Reviewed,4
363,925,CAND_925,The electrical functional verification shall ensure that no function other than the intended function is activated and no spurious signals or effects are present.,Security,0.5559994644098343,0.32044770955533053,0.05636631711294512,0.02075426405748932,0.5559994644098343,0.04643224486440076,Not Reviewed,4
364,928,CAND_928,The space segment element communication links shall be tested in a representative operational way.,Operability,0.4504821883013822,0.310175756060285,0.4504821883013822,0.020052534345477636,0.06007123635167496,0.1592182849411802,Not Reviewed,4
365,934,CAND_934,Performance tests shall verify that the space segment element provide the specified performances for the required function.,Functional Requirement,0.6461612349301771,0.6461612349301771,0.05573922757154078,0.19759012819145144,0.021198369988980614,0.07931103931785007,Not Reviewed,4
366,936,CAND_936,At satellite level performances are mostly checked at payload or subsystem level.,Functional Requirement,0.678007202060813,0.678007202060813,0.020171827962108264,0.12096709687956952,0.15791626550919766,0.0229376075883115,Not Reviewed,1
367,937,CAND_937,"For cross‐strapped configuration, requirements for performance tests shall be agreed with the customer.",Functional Requirement,0.589188010517727,0.589188010517727,0.02338374796138479,0.3069472150486114,0.019759753875639947,0.060721272596636865,Not Reviewed,4
368,938,CAND_938,Performance tests shall be performed under the necessary environmental conditions that allow performances to be achieved.,Functional Requirement,0.48673103736745515,0.48673103736745515,0.03733369000247104,0.32238537369412334,0.00950122155684725,0.1440486773791032,Not Reviewed,4
369,939,CAND_939,Performance tests shall be performed after the end of the environmental test programme.,Performance,0.35804427504649283,0.318495285867505,0.07123237609668003,0.35804427504649283,0.10422927568639304,0.1479987873029291,Not Reviewed,4
370,941,CAND_941,"Mission tests shall include simulation of mission cases in nominal situations on the space segment element for the critical and main 100 ECSS‐E‐ST‐10‐03C 1 June 2012 operations of the entire mission profile, within the constraints of what can be simulated on ground, with the events occurring in the actual flight sequence.",Functional Requirement,0.8802620674638953,0.8802620674638953,0.014915998949636916,0.01891436754271332,0.03033866654296937,0.05556889950078501,Not Reviewed,1
371,943,CAND_943,"Mission tests shall include simulation of mission cases in contingency situations on the space segment element for the critical and main contingency operations of the entire mission profile, within the constraints of what can be simulated on ground.",Functional Requirement,0.8642856753319459,0.8642856753319459,0.03580538585722764,0.014712719582310022,0.04539825478962732,0.03979796443888922,Not Reviewed,1
372,945,CAND_945,"To reduce the risk of error accumulation during mission test, the space segment element shall be kept uninterrupted ON according to the test profile, to be agreed with the customer, in terms of modes, modes transition and modes duration.",Functional Requirement,0.854065245974909,0.854065245974909,0.039102463019098255,0.0298485139154388,0.04264875709378811,0.03433501999676593,Not Reviewed,4
373,947,CAND_947,The mission tests on the space segment element shall be run with the final flight software configured as for flight.,Operability,0.5297555456776968,0.2567016499573311,0.5297555456776968,0.013626773344407064,0.17828620055207708,0.021629830468488064,Not Reviewed,4
374,949,CAND_949,The polarity test shall cover all functional chains and equipment sensitive to polarity errors.,Functional Requirement,0.7941248697494734,0.7941248697494734,0.060963298772438425,0.015789282416608565,0.08874727150079424,0.040375277560685444,Not Reviewed,4
375,952,CAND_952,"Polarity tests shall be performed, with the validated final software installed, in all specific modes, on all chains from sensor to actuator, with the spacecraft in its final flight configuration.",Functional Requirement,0.491225154415019,0.491225154415019,0.18226548979030294,0.019193504207512695,0.23276373266671474,0.07455211892045065,Not Reviewed,3
376,953,CAND_953,During the polarity test the AOCS shall be operated in the mode where the chain is used in the control loop.,Operability,0.6232587576531886,0.2873285455298241,0.6232587576531886,0.011256355098087137,0.02317027189008354,0.05498606982881673,Not Reviewed,4
377,954,CAND_954,The polarity test shall be one of the last tests before shipment to the launch site.,Functional Requirement,0.6909197029048924,0.6909197029048924,0.14033848240066762,0.018872218802999625,0.03203957550739285,0.11783002038404755,Not Reviewed,4
378,956,CAND_956,"The interface between the space segment element and the launcher shall be tested, using elements or subset of elements representative of the interfaces to be tested, under realistic conditions, to verify the related system requirements.",Operability,0.7015481675032185,0.1926536439116108,0.7015481675032185,0.013630385026705941,0.03220344691553803,0.05996435664292682,Not Reviewed,1
379,959,CAND_959,The interface between the space segment element and the launch facility shall be verified before actual spacecraft operation.,Operability,0.5105587708213405,0.4490477206375247,0.5105587708213405,0.01028324880843275,0.009962622541948407,0.020147637190753603,Not Reviewed,4
380,960,CAND_960,The test to be executed and approach shall be covered in the contractual documentation between space segment element authority and launch segment authority (e.g.,Functional Requirement,0.5812414567483242,0.5812414567483242,0.2641624806418389,0.026282503108399385,0.07028879972592499,0.05802475977551268,Not Reviewed,4
381,963,CAND_963,The physical properties measurement shall include: 1.,Functional Requirement,0.8942966382128699,0.8942966382128699,0.049099952722157614,0.010401764883538344,0.02342970947602203,0.022771934705412104,Not Reviewed,4
382,967,CAND_967,"Physical properties shall be measured for the launch and orbit insertion configurations, and atmospheric entry when relevant.",Functional Requirement,0.6827842359287886,0.6827842359287886,0.18091194724271778,0.01800038135724643,0.018166933497861602,0.10013650197338578,Not Reviewed,4
383,969,CAND_969,The tolerances shall be the minimum values specified in either Table 4‐1 or in the launcher user’s manual.,Functional Requirement,0.8194910271468547,0.8194910271468547,0.028553546920246652,0.029124436749307193,0.045419322062210624,0.0774116671213807,Not Reviewed,4
384,972,CAND_972,from equipment Spin balance tests shall be used for spin stabilized systems.,Operability,0.5870148803959394,0.2732330072081469,0.5870148803959394,0.0054746546513808345,0.012647418592639847,0.12163003915189312,Not Reviewed,1
385,973,CAND_973,"If spin balance tests are performed with an empty tank, a correlation with the analytical model (tank full) shall be performed.",Functional Requirement,0.6366745044430095,0.6366745044430095,0.051014120515985785,0.03789262101938202,0.0458174275442483,0.22860132647737447,Not Reviewed,4
386,976,CAND_976,The modal survey shall be conducted on a structural representative model in conformance with ECSS‐E‐ST‐32‐11.,Functional Requirement,0.581283752615077,0.581283752615077,0.036769711565867856,0.028582281447206093,0.034769547399509236,0.3185947069723398,Not Reviewed,4
